id_viagem,id_veiculo,regiao,data_viagem,km_rodado,custo_combustivel,custo_pedagio,faturamento_viagem,custo_total,margem
VEI-005-202504-018,VEI-005,Sul,2025-04-02,233.2,408.01,45.4,3117.16,453.40999999999997,2663.75
VEI-005-202504-019,VEI-005,Sul,2025-04-17,296.5,508.84,99.92,2369.91,608.76,1761.1499999999999
VEI-005-202504-020,VEI-005,Sul,2025-04-16,359.5,611.69,119.71,3739.92,731.4000000000001,3008.52
VEI-005-202504-021,VEI-005,Sul,2025-04-27,343.8,597.65,63.85,3150.29,661.5,2488.79
VEI-005-202504-022,VEI-005,Sul,2025-04-07,349.7,587.73,114.66,2581.05,702.39,1878.6600000000003
VEI-005-202504-023,VEI-005,Sul,2025-04-24,409.6,797.22,120.0,3701.38,917.22,2784.16
VEI-005-202504-024,VEI-005,Sul,2025-04-12,273.6,483.5,64.67,2098.99,548.17,1550.8199999999997
VEI-005-202504-025,VEI-005,Sul,2025-04-20,238.4,395.64,57.2,2787.39,452.84,2334.5499999999997
VEI-005-202504-026,VEI-005,Sul,2025-04-15,340.8,586.83,105.39,3831.25,692.22,3139.0299999999997
VEI-005-202504-027,VEI-005,Sul,2025-04-05,254.4,481.92,77.78,2156.99,559.7,1597.2899999999997
VEI-005-202504-028,VEI-005,Sul,2025-04-20,207.3,348.16,32.43,2756.75,380.59000000000003,2376.16
VEI-005-202504-029,VEI-005,Sul,2025-04-25,384.2,740.6,123.73,3689.01,864.33,2824.6800000000003
VEI-005-202504-030,VEI-005,Sul,2025-04-18,389.5,703.91,127.03,2710.45,830.9399999999999,1879.5099999999998
VEI-005-202505-000,VEI-005,Sul,2025-05-11,318.2,564.19,62.47,3090.3,626.6600000000001,2463.6400000000003
VEI-005-202505-001,VEI-005,Sul,2025-05-24,269.1,488.02,78.27,3083.27,566.29,2516.98
VEI-005-202505-002,VEI-005,Sul,2025-05-14,436.1,756.6,126.66,4796.99,883.26,3913.7299999999996
VEI-005-202505-003,VEI-005,Sul,2025-05-03,272.3,491.29,70.88,3000.38,562.1700000000001,2438.21
VEI-005-202505-004,VEI-005,Sul,2025-05-02,412.9,715.46,116.09,4159.74,831.5500000000001,3328.1899999999996
VEI-005-202505-005,VEI-005,Sul,2025-05-13,319.3,513.74,66.46,4168.91,580.2,3588.71
VEI-005-202505-006,VEI-005,Sul,2025-05-11,261.3,432.11,67.72,2577.72,499.83000000000004,2077.89
VEI-005-202505-007,VEI-005,Sul,2025-05-03,306.6,517.12,69.1,3205.24,586.22,2619.0199999999995
VEI-005-202505-008,VEI-005,Sul,2025-05-05,314.0,588.03,85.15,3075.32,673.18,2402.1400000000003
VEI-005-202505-009,VEI-005,Sul,2025-05-26,260.8,449.81,61.06,2720.97,510.87,2210.1
VEI-005-202505-010,VEI-005,Sul,2025-05-10,370.2,645.58,73.99,2637.93,719.57,1918.3599999999997
VEI-005-202505-011,VEI-005,Sul,2025-05-08,506.3,930.39,94.03,6616.85,1024.42,5592.43
VEI-005-202505-012,VEI-005,Sul,2025-05-22,275.5,453.0,69.12,3141.89,522.12,2619.77
VEI-005-202505-013,VEI-005,Sul,2025-05-10,352.0,549.57,120.17,3926.16,669.74,3256.42
VEI-005-202505-014,VEI-005,Sul,2025-05-05,374.1,602.3,67.87,3716.24,670.17,3046.0699999999997
VEI-005-202505-015,VEI-005,Sul,2025-05-09,447.9,805.22,84.69,4957.24,889.9100000000001,4067.33
VEI-005-202505-016,VEI-005,Sul,2025-05-09,373.0,573.81,76.51,4663.76,650.3199999999999,4013.4400000000005
VEI-005-202505-017,VEI-005,Sul,2025-05-16,408.7,792.54,103.81,3863.61,896.3499999999999,2967.26
VEI-005-202505-018,VEI-005,Sul,2025-05-20,214.5,355.26,51.01,1716.93,406.27,1310.66
VEI-005-202505-019,VEI-005,Sul,2025-05-15,215.4,412.26,54.56,1720.31,466.82,1253.49
VEI-005-202505-020,VEI-005,Sul,2025-05-10,354.0,603.06,66.71,3110.09,669.77,2440.32
VEI-005-202505-021,VEI-005,Sul,2025-05-18,353.5,594.9,67.16,3999.95,662.06,3337.89
VEI-005-202505-022,VEI-005,Sul,2025-05-06,256.4,432.42,74.44,2283.44,506.86,1776.58
VEI-005-202505-023,VEI-005,Sul,2025-05-12,319.2,567.18,106.83,3508.36,674.01,2834.3500000000004
VEI-005-202506-000,VEI-005,Sul,2025-06-18,276.5,557.73,58.95,2285.22,616.6800000000001,1668.5399999999997
VEI-005-202506-001,VEI-005,Sul,2025-06-21,300.9,542.26,83.7,3753.19,625.96,3127.23
VEI-005-202506-002,VEI-005,Sul,2025-06-07,350.1,617.3,105.12,3790.02,722.42,3067.6
VEI-005-202506-003,VEI-005,Sul,2025-06-19,247.3,434.97,78.08,1749.34,513.0500000000001,1236.29
VEI-005-202506-004,VEI-005,Sul,2025-06-24,356.1,736.0,100.16,3350.02,836.16,2513.86
VEI-005-202506-005,VEI-005,Sul,2025-06-20,369.9,596.41,77.31,2888.8,673.72,2215.08
VEI-005-202506-006,VEI-005,Sul,2025-06-02,392.1,721.64,109.7,3294.7,831.34,2463.3599999999997
VEI-005-202506-007,VEI-005,Sul,2025-06-22,495.8,827.49,168.07,4519.2,995.56,3523.64
VEI-005-202506-008,VEI-005,Sul,2025-06-05,225.5,421.33,71.9,2533.7,493.23,2040.4699999999998
VEI-005-202506-009,VEI-005,Sul,2025-06-10,397.2,697.58,105.2,4440.03,802.7800000000001,3637.2499999999995
VEI-005-202506-010,VEI-005,Sul,2025-06-24,389.6,686.75,90.03,3361.09,776.78,2584.3100000000004
VEI-005-202506-011,VEI-005,Sul,2025-06-13,341.9,567.14,73.57,3521.78,640.71,2881.07
VEI-005-202506-012,VEI-005,Sul,2025-06-15,294.3,499.51,47.22,2886.37,546.73,2339.64
VEI-005-202506-013,VEI-005,Sul,2025-06-03,226.7,429.98,56.88,2798.13,486.86,2311.27
VEI-005-202506-014,VEI-005,Sul,2025-06-08,286.9,496.7,80.57,2831.91,577.27,2254.64
VEI-005-202506-015,VEI-005,Sul,2025-06-18,438.1,736.53,121.52,4357.87,858.05,3499.8199999999997
VEI-005-202506-016,VEI-005,Sul,2025-06-03,353.1,550.58,118.54,3677.6,669.12,3008.48
VEI-005-202506-017,VEI-005,Sul,2025-06-18,388.8,689.73,74.39,3584.93,764.12,2820.81
VEI-005-202506-018,VEI-005,Sul,2025-06-26,315.5,557.09,51.43,3561.78,608.52,2953.26
VEI-005-202506-019,VEI-005,Sul,2025-06-05,494.2,859.68,111.07,4691.1,970.75,3720.3500000000004
VEI-005-202506-020,VEI-005,Sul,2025-06-14,337.1,573.29,70.0,4028.37,643.29,3385.08
VEI-005-202506-021,VEI-005,Sul,2025-06-26,238.8,428.55,61.4,2433.32,489.95,1943.3700000000001
VEI-005-202506-022,VEI-005,Sul,2025-06-05,413.9,670.64,74.14,3745.96,744.78,3001.1800000000003
VEI-005-202506-023,VEI-005,Sul,2025-06-16,438.1,763.48,86.85,4522.45,850.33,3672.12
VEI-005-202506-024,VEI-005,Sul,2025-06-11,315.6,543.26,58.2,3000.09,601.46,2398.63
VEI-005-202506-025,VEI-005,Sul,2025-06-10,315.5,531.49,58.68,3008.73,590.17,2418.56
VEI-005-202506-026,VEI-005,Sul,2025-06-16,381.3,570.9,127.27,4685.45,698.17,3987.2799999999997
VEI-005-202506-027,VEI-005,Sul,2025-06-13,468.4,889.65,96.28,3554.3,985.93,2568.3700000000003
VEI-005-202506-028,VEI-005,Sul,2025-06-22,266.6,474.16,58.64,3671.34,532.8000000000001,3138.54
VEI-005-202506-029,VEI-005,Sul,2025-06-04,356.0,611.34,103.39,2706.08,714.73,1991.35
VEI-005-202506-030,VEI-005,Sul,2025-06-27,268.5,473.21,90.45,3050.37,563.66,2486.71
VEI-005-202506-031,VEI-005,Sul,2025-06-16,392.9,728.89,75.01,2740.03,803.9,1936.13
VEI-005-202506-032,VEI-005,Sul,2025-06-03,460.1,758.95,119.75,5141.91,878.7,4263.21
VEI-005-202506-033,VEI-005,Sul,2025-06-08,301.0,563.18,91.1,2404.37,654.28,1750.09
VEI-005-202506-034,VEI-005,Sul,2025-06-26,407.3,724.58,99.8,4064.37,824.38,3239.99
VEI-005-202506-035,VEI-005,Sul,2025-06-11,335.4,639.67,86.18,3537.97,725.8499999999999,2812.12
VEI-005-202507-000,VEI-005,Sul,2025-07-10,474.8,821.73,144.14,6424.44,965.87,5458.57
VEI-005-202507-001,VEI-005,Sul,2025-07-02,248.9,441.18,57.01,2542.08,498.19,2043.8899999999999
VEI-005-202507-002,VEI-005,Sul,2025-07-09,298.4,545.16,57.69,2564.1,602.8499999999999,1961.25
VEI-005-202507-003,VEI-005,Sul,2025-07-19,306.3,520.78,84.39,3729.04,605.17,3123.87
VEI-005-202507-004,VEI-005,Sul,2025-07-07,423.2,787.4,95.61,4144.99,883.01,3261.9799999999996
VEI-005-202507-005,VEI-005,Sul,2025-07-11,271.9,487.62,67.03,2745.86,554.65,2191.21
VEI-005-202507-006,VEI-005,Sul,2025-07-24,361.9,673.8,98.11,4358.62,771.91,3586.71
VEI-005-202507-007,VEI-005,Sul,2025-07-19,276.1,491.26,52.69,2711.4,543.95,2167.45
VEI-005-202507-008,VEI-005,Sul,2025-07-09,429.8,779.68,96.04,3472.69,875.7199999999999,2596.9700000000003
VEI-005-202507-009,VEI-005,Sul,2025-07-10,516.2,906.31,77.9,5589.85,984.2099999999999,4605.64
VEI-005-202507-010,VEI-005,Sul,2025-07-13,185.0,300.49,45.07,2567.8,345.56,2222.2400000000002
VEI-005-202507-011,VEI-005,Sul,2025-07-17,455.5,724.75,74.99,4979.41,799.74,4179.67
VEI-005-202507-012,VEI-005,Sul,2025-07-25,308.4,621.04,47.84,3413.5,668.88,2744.62
VEI-005-202507-013,VEI-005,Sul,2025-07-26,466.8,890.2,102.7,5309.4,992.9000000000001,4316.5
VEI-005-202507-014,VEI-005,Sul,2025-07-01,339.5,617.52,60.82,3458.26,678.34,2779.92
VEI-005-202507-015,VEI-005,Sul,2025-07-14,321.7,492.16,112.17,3041.09,604.33,2436.76
VEI-005-202507-016,VEI-005,Sul,2025-07-13,400.8,649.97,88.71,4681.87,738.6800000000001,3943.1899999999996
VEI-005-202507-017,VEI-005,Sul,2025-07-19,472.7,832.22,107.78,3926.86,940.0,2986.86
VEI-005-202507-018,VEI-005,Sul,2025-07-12,331.2,562.45,60.79,3458.41,623.24,2835.17
VEI-005-202507-019,VEI-005,Sul,2025-07-24,460.6,847.59,80.78,3721.91,928.37,2793.54
VEI-005-202507-020,VEI-005,Sul,2025-07-13,415.7,782.31,107.55,4828.52,889.8599999999999,3938.6600000000008
VEI-005-202507-021,VEI-005,Sul,2025-07-15,362.9,666.68,122.21,3297.21,788.89,2508.32
VEI-005-202507-022,VEI-005,Sul,2025-07-02,215.8,370.57,66.85,1679.08,437.41999999999996,1241.6599999999999
VEI-005-202507-023,VEI-005,Sul,2025-07-03,399.3,738.74,125.83,3184.77,864.57,2320.2
VEI-005-202507-024,VEI-005,Sul,2025-07-10,288.9,514.2,99.05,3220.15,613.25,2606.9
VEI-005-202507-025,VEI-005,Sul,2025-07-21,354.6,588.55,117.65,4171.97,706.1999999999999,3465.7700000000004
VEI-005-202507-026,VEI-005,Sul,2025-07-20,385.7,656.34,73.73,3942.16,730.07,3212.0899999999997
VEI-005-202508-000,VEI-005,Sul,2025-08-05,518.7,953.14,165.97,5046.34,1119.11,3927.2300000000005
VEI-005-202508-001,VEI-005,Sul,2025-08-03,510.3,803.71,174.41,5048.92,978.12,4070.8
VEI-005-202508-002,VEI-005,Sul,2025-08-17,357.6,640.14,60.42,3464.2,700.56,2763.64
VEI-005-202508-003,VEI-005,Sul,2025-08-09,282.8,521.87,63.62,3277.09,585.49,2691.6000000000004
VEI-005-202508-004,VEI-005,Sul,2025-08-12,286.0,500.76,73.43,2855.7,574.19,2281.5099999999998
VEI-005-202508-005,VEI-005,Sul,2025-08-05,323.3,579.33,106.93,3548.03,686.26,2861.7700000000004
VEI-005-202508-006,VEI-005,Sul,2025-08-23,405.3,747.61,107.83,3629.08,855.44,2773.64
VEI-005-202508-007,VEI-005,Sul,2025-08-03,394.7,832.65,105.19,4971.6,937.8399999999999,4033.76
VEI-005-202508-008,VEI-005,Sul,2025-08-20,248.9,405.16,70.83,2607.42,475.99,2131.4300000000003
VEI-005-202508-009,VEI-005,Sul,2025-08-20,395.6,763.74,68.4,3861.13,832.14,3028.9900000000002
VEI-005-202508-010,VEI-005,Sul,2025-08-09,393.3,647.93,76.99,3664.81,724.92,2939.89
VEI-005-202508-011,VEI-005,Sul,2025-08-19,280.6,627.07,81.59,3018.59,708.6600000000001,2309.9300000000003
VEI-005-202508-012,VEI-005,Sul,2025-08-25,270.8,456.66,52.84,2166.07,509.5,1656.5700000000002
VEI-005-202508-013,VEI-005,Sul,2025-08-06,402.3,739.93,123.25,4526.57,863.18,3663.39
VEI-005-202508-014,VEI-005,Sul,2025-08-17,389.2,661.81,134.42,3757.59,796.2299999999999,2961.36
VEI-005-202508-015,VEI-005,Sul,2025-08-10,201.3,324.81,56.49,2277.09,381.3,1895.7900000000002
VEI-005-202508-016,VEI-005,Sul,2025-08-18,479.2,850.37,96.49,3685.98,946.86,2739.12
VEI-005-202508-017,VEI-005,Sul,2025-08-25,296.3,506.93,101.71,3259.73,608.64,2651.09
VEI-005-202508-018,VEI-005,Sul,2025-08-05,321.4,571.05,85.08,3154.54,656.13,2498.41
VEI-005-202508-019,VEI-005,Sul,2025-08-02,419.7,684.95,90.86,3818.05,775.8100000000001,3042.2400000000002
VEI-005-202508-020,VEI-005,Sul,2025-08-22,220.3,373.12,59.06,1992.87,432.18,1560.6899999999998
VEI-005-202508-021,VEI-005,Sul,2025-08-06,346.0,643.73,83.47,3202.87,727.2,2475.67
VEI-005-202508-022,VEI-005,Sul,2025-08-02,443.3,799.68,71.97,4612.71,871.65,3741.06
VEI-005-202508-023,VEI-005,Sul,2025-08-04,364.7,544.91,107.48,3764.74,652.39,3112.35
VEI-005-202508-024,VEI-005,Sul,2025-08-22,268.5,494.23,44.82,2176.14,539.0500000000001,1637.0899999999997
VEI-005-202508-025,VEI-005,Sul,2025-08-16,409.7,814.64,92.5,3504.42,907.14,2597.28
VEI-005-202508-026,VEI-005,Sul,2025-08-18,359.9,640.31,56.59,3732.86,696.9,3035.96
VEI-005-202509-000,VEI-005,Sul,2025-09-27,334.3,637.75,64.96,3407.81,702.71,2705.1
VEI-005-202509-001,VEI-005,Sul,2025-09-23,465.8,882.06,143.78,6273.0,1025.84,5247.16
VEI-005-202509-002,VEI-005,Sul,2025-09-16,363.1,559.38,69.86,3076.06,629.24,2446.8199999999997
VEI-005-202509-003,VEI-005,Sul,2025-09-05,387.4,592.68,73.42,3887.8,666.0999999999999,3221.7000000000003
VEI-005-202509-004,VEI-005,Sul,2025-09-22,237.0,432.65,77.3,2325.52,509.95,1815.57
VEI-005-202509-005,VEI-005,Sul,2025-09-22,486.4,840.52,116.91,4332.03,957.43,3374.6
VEI-005-202509-006,VEI-005,Sul,2025-09-18,465.8,917.21,110.45,6030.85,1027.66,5003.1900000000005
VEI-005-202509-007,VEI-005,Sul,2025-09-09,387.1,658.32,67.21,3388.84,725.5300000000001,2663.31
VEI-005-202509-008,VEI-005,Sul,2025-09-05,307.2,582.06,53.85,2783.94,635.91,2148.03
VEI-005-202509-009,VEI-005,Sul,2025-09-10,306.3,598.26,80.79,3536.25,679.05,2857.2
VEI-005-202509-010,VEI-005,Sul,2025-09-23,403.9,722.25,115.33,4396.63,837.58,3559.05
VEI-005-202509-011,VEI-005,Sul,2025-09-07,323.4,508.58,51.84,3316.22,560.42,2755.7999999999997
VEI-005-202509-012,VEI-005,Sul,2025-09-24,296.1,515.39,100.66,2490.09,616.05,1874.0400000000002
VEI-005-202509-013,VEI-005,Sul,2025-09-11,269.1,480.1,48.37,3175.75,528.47,2647.2799999999997
VEI-005-202509-014,VEI-005,Sul,2025-09-24,271.3,504.94,74.32,2248.51,579.26,1669.2500000000002
VEI-005-202509-015,VEI-005,Sul,2025-09-20,269.4,490.91,70.92,2937.59,561.83,2375.76
VEI-005-202509-016,VEI-005,Sul,2025-09-18,400.1,718.38,125.52,3288.27,843.9,2444.37
VEI-005-202509-017,VEI-005,Sul,2025-09-06,229.5,456.44,39.14,2640.29,495.58,2144.71
VEI-005-202509-018,VEI-005,Sul,2025-09-24,305.4,548.3,61.79,3894.86,610.0899999999999,3284.7700000000004
VEI-005-202509-019,VEI-005,Sul,2025-09-17,402.9,729.19,76.78,4406.11,805.97,3600.1399999999994
VEI-005-202509-020,VEI-005,Sul,2025-09-19,302.9,534.18,100.06,2857.77,634.24,2223.5299999999997
VEI-005-202509-021,VEI-005,Sul,2025-09-03,283.3,571.38,59.31,2258.07,630.69,1627.38
VEI-005-202509-022,VEI-005,Sul,2025-09-07,416.4,699.88,139.67,3889.56,839.55,3050.01
VEI-005-202509-023,VEI-005,Sul,2025-09-20,308.8,597.29,95.36,3384.48,692.65,2691.83
VEI-005-202509-024,VEI-005,Sul,2025-09-11,298.3,527.46,96.72,3024.14,624.1800000000001,2399.96
VEI-005-202509-025,VEI-005,Sul,2025-09-15,245.5,407.89,85.18,2811.53,493.07,2318.46
VEI-005-202509-026,VEI-005,Sul,2025-09-06,290.8,503.46,74.01,2521.63,577.47,1944.16
VEI-005-202509-027,VEI-005,Sul,2025-09-14,364.4,667.67,101.48,4480.46,769.15,3711.31
VEI-005-202510-000,VEI-005,Sul,2025-10-07,380.0,669.68,130.65,3751.81,800.3299999999999,2951.48
VEI-005-202510-001,VEI-005,Sul,2025-10-27,151.9,291.89,49.27,1374.59,341.15999999999997,1033.4299999999998
VEI-005-202510-002,VEI-005,Sul,2025-10-20,164.1,270.5,50.39,1835.35,320.89,1514.46
VEI-005-202510-003,VEI-005,Sul,2025-10-13,247.5,426.2,59.74,2764.89,485.94,2278.95
VEI-005-202510-004,VEI-005,Sul,2025-10-21,234.3,412.46,47.35,1602.57,459.81,1142.76
VEI-005-202510-005,VEI-005,Sul,2025-10-27,310.0,555.3,60.77,3448.91,616.0699999999999,2832.84
VEI-005-202510-006,VEI-005,Sul,2025-10-13,280.8,503.76,51.61,2798.24,555.37,2242.87
VEI-005-202510-007,VEI-005,Sul,2025-10-27,495.5,1016.98,86.33,3924.86,1103.31,2821.55
VEI-005-202510-008,VEI-005,Sul,2025-10-22,374.4,733.86,125.58,4147.84,859.44,3288.4
VEI-005-202510-009,VEI-005,Sul,2025-10-23,146.7,240.37,38.15,1278.31,278.52,999.79
VEI-005-202510-010,VEI-005,Sul,2025-10-02,231.2,399.54,35.97,2844.36,435.51,2408.8500000000004
VEI-005-202510-011,VEI-005,Sul,2025-10-27,247.2,430.0,52.69,2756.86,482.69,2274.17
VEI-005-202510-012,VEI-005,Sul,2025-10-06,422.1,711.48,92.6,2786.29,804.08,1982.21
VEI-005-202510-013,VEI-005,Sul,2025-10-15,576.6,995.67,100.71,5462.71,1096.3799999999999,4366.33
VEI-005-202510-014,VEI-005,Sul,2025-10-05,475.2,779.57,164.41,5059.2,943.98,4115.219999999999
VEI-005-202510-015,VEI-005,Sul,2025-10-24,343.3,650.92,57.58,3390.9,708.5,2682.4
VEI-005-202510-016,VEI-005,Sul,2025-10-13,378.4,673.28,125.25,3138.05,798.53,2339.5200000000004
VEI-005-202510-017,VEI-005,Sul,2025-10-18,414.0,678.04,104.39,3636.72,782.43,2854.29
VEI-005-202510-018,VEI-005,Sul,2025-10-17,346.3,516.3,90.25,3998.32,606.55,3391.7700000000004
VEI-005-202511-000,VEI-005,Sul,2025-11-02,312.8,487.83,64.9,2554.55,552.73,2001.8200000000002
VEI-005-202511-001,VEI-005,Sul,2025-11-12,183.4,314.98,37.56,2099.01,352.54,1746.4700000000003
VEI-005-202511-002,VEI-005,Sul,2025-11-20,342.1,553.37,75.36,3880.32,628.73,3251.59
VEI-005-202511-003,VEI-005,Sul,2025-11-24,534.9,989.77,170.39,5623.94,1160.1599999999999,4463.78
VEI-005-202511-004,VEI-005,Sul,2025-11-09,392.0,681.9,124.61,5001.58,806.51,4195.07
VEI-005-202511-005,VEI-005,Sul,2025-11-17,403.3,736.76,81.66,3775.95,818.42,2957.5299999999997
VEI-005-202511-006,VEI-005,Sul,2025-11-19,318.2,542.95,86.28,3162.76,629.23,2533.53
VEI-005-202511-007,VEI-005,Sul,2025-11-17,322.3,541.62,68.22,3267.2,609.84,2657.3599999999997
VEI-005-202511-008,VEI-005,Sul,2025-11-01,450.2,770.19,114.0,4917.29,884.19,4033.1
VEI-005-202511-009,VEI-005,Sul,2025-11-22,157.7,266.03,33.24,1590.72,299.27,1291.45
VEI-005-202511-010,VEI-005,Sul,2025-11-10,358.4,620.35,54.41,3951.77,674.76,3277.01
VEI-005-202511-011,VEI-005,Sul,2025-11-20,287.6,521.19,64.54,3016.79,585.73,2431.06
VEI-005-202511-012,VEI-005,Sul,2025-11-09,381.2,786.82,114.05,5210.45,900.87,4309.58
VEI-005-202511-013,VEI-005,Sul,2025-11-07,298.9,630.45,60.92,3474.38,691.37,2783.01
VEI-005-202511-014,VEI-005,Sul,2025-11-05,427.4,753.02,137.78,4546.04,890.8,3655.24
VEI-005-202511-015,VEI-005,Sul,2025-11-05,431.6,748.02,143.31,3389.19,891.3299999999999,2497.86
VEI-005-202511-016,VEI-005,Sul,2025-11-23,372.5,671.96,68.68,4066.91,740.6400000000001,3326.2699999999995
VEI-005-202511-017,VEI-005,Sul,2025-11-06,523.3,945.63,131.19,7044.78,1076.82,5967.96
VEI-005-202511-018,VEI-005,Sul,2025-11-13,358.5,611.43,117.76,3640.28,729.1899999999999,2911.09
VEI-005-202511-019,VEI-005,Sul,2025-11-11,505.2,873.84,132.28,4086.89,1006.12,3080.77
VEI-005-202511-020,VEI-005,Sul,2025-11-11,290.0,495.31,67.38,2597.26,562.69,2034.5700000000002
VEI-005-202511-021,VEI-005,Sul,2025-11-01,168.5,330.06,58.98,1529.32,389.04,1140.28
VEI-005-202511-022,VEI-005,Sul,2025-11-26,266.6,465.53,67.01,2846.68,532.54,2314.14
VEI-005-202511-023,VEI-005,Sul,2025-11-11,379.6,610.57,101.57,3588.03,712.1400000000001,2875.8900000000003
VEI-005-202511-024,VEI-005,Sul,2025-11-13,331.7,588.77,106.28,4139.05,695.05,3444.0
VEI-005-202511-025,VEI-005,Sul,2025-11-10,195.0,351.37,31.52,2471.07,382.89,2088.1800000000003
VEI-005-202511-026,VEI-005,Sul,2025-11-23,448.4,821.05,137.95,5281.79,959.0,4322.79
VEI-005-202511-027,VEI-005,Sul,2025-11-07,319.1,559.63,57.89,2708.93,617.52,2091.41
VEI-005-202511-028,VEI-005,Sul,2025-11-03,298.8,459.54,70.04,3260.24,529.58,2730.66
VEI-005-202511-029,VEI-005,Sul,2025-11-08,324.3,588.61,59.68,2780.53,648.29,2132.2400000000002
VEI-005-202511-030,VEI-005,Sul,2025-11-13,371.2,591.38,75.53,3798.61,666.91,3131.7000000000003
VEI-005-202511-031,VEI-005,Sul,2025-11-02,171.7,303.95,50.67,1814.4,354.62,1459.7800000000002
VEI-005-202511-032,VEI-005,Sul,2025-11-09,431.7,734.93,104.02,3255.71,838.9499999999999,2416.76
VEI-005-202511-033,VEI-005,Sul,2025-11-19,252.2,431.87,79.82,3650.62,511.69,3138.93
VEI-005-202512-000,VEI-005,Sul,2025-12-21,187.7,318.19,43.76,1836.27,361.95,1474.32
VEI-005-202512-001,VEI-005,Sul,2025-12-19,334.7,605.61,75.0,3670.67,680.61,2990.06
VEI-005-202512-002,VEI-005,Sul,2025-12-22,334.9,574.64,66.23,2865.41,640.87,2224.54
VEI-005-202512-003,VEI-005,Sul,2025-12-09,529.4,978.59,137.85,6753.35,1116.44,5636.91
VEI-005-202512-004,VEI-005,Sul,2025-12-13,367.2,564.81,123.9,3061.6,688.7099999999999,2372.89
VEI-005-202512-005,VEI-005,Sul,2025-12-26,292.1,503.71,47.12,2825.65,550.8299999999999,2274.82
VEI-005-202512-006,VEI-005,Sul,2025-12-13,353.9,575.18,106.43,3651.72,681.6099999999999,2970.1099999999997
VEI-005-202512-007,VEI-005,Sul,2025-12-21,358.6,689.7,105.37,4274.7,795.07,3479.6299999999997
VEI-005-202512-008,VEI-005,Sul,2025-12-24,357.1,630.75,78.93,3565.09,709.6800000000001,2855.41
VEI-005-202512-009,VEI-005,Sul,2025-12-20,366.1,645.54,61.09,4039.94,706.63,3333.31
VEI-005-202512-010,VEI-005,Sul,2025-12-13,359.1,630.36,110.85,4375.69,741.21,3634.4799999999996
VEI-005-202512-011,VEI-005,Sul,2025-12-07,388.8,657.55,125.44,4999.57,782.99,4216.58
VEI-005-202512-012,VEI-005,Sul,2025-12-15,512.5,831.91,121.9,6089.12,953.81,5135.3099999999995
VEI-005-202512-013,VEI-005,Sul,2025-12-24,362.8,673.56,74.24,3170.12,747.8,2422.3199999999997
VEI-005-202512-014,VEI-005,Sul,2025-12-04,364.3,620.49,78.85,3276.62,699.34,2577.2799999999997
VEI-005-202512-015,VEI-005,Sul,2025-12-26,481.5,786.89,141.78,6447.41,928.67,5518.74
VEI-005-202512-016,VEI-005,Sul,2025-12-04,385.4,678.51,71.44,4204.62,749.95,3454.67
VEI-005-202512-017,VEI-005,Sul,2025-12-10,296.2,529.63,92.01,2945.71,621.64,2324.07
VEI-005-202512-018,VEI-005,Sul,2025-12-14,367.4,625.22,109.77,4868.18,734.99,4133.1900000000005
VEI-005-202512-019,VEI-005,Sul,2025-12-17,526.9,856.42,89.78,6322.9,946.1999999999999,5376.7
VEI-005-202512-020,VEI-005,Sul,2025-12-23,320.8,496.45,65.12,4243.03,561.5699999999999,3681.46
VEI-005-202512-021,VEI-005,Sul,2025-12-15,291.8,460.09,48.48,2378.26,508.57,1869.6900000000003
VEI-005-202512-022,VEI-005,Sul,2025-12-05,412.5,738.13,88.83,5061.63,826.96,4234.67
VEI-005-202512-023,VEI-005,Sul,2025-12-22,373.5,667.2,123.3,3564.21,790.5,2773.71
VEI-005-202512-024,VEI-005,Sul,2025-12-04,432.4,740.09,144.05,3902.08,884.1400000000001,3017.9399999999996
VEI-005-202512-025,VEI-005,Sul,2025-12-02,192.9,331.1,49.01,1747.22,380.11,1367.1100000000001
VEI-005-202512-026,VEI-005,Sul,2025-12-07,345.1,632.31,102.49,3608.92,734.8,2874.12
VEI-005-202512-027,VEI-005,Sul,2025-12-26,312.8,610.27,47.81,4064.2,658.0799999999999,3406.12
VEI-005-202512-028,VEI-005,Sul,2025-12-10,423.8,758.55,80.67,4712.33,839.2199999999999,3873.11
VEI-005-202512-029,VEI-005,Sul,2025-12-18,325.9,606.54,53.24,3681.49,659.78,3021.71
VEI-006-202501-000,VEI-006,Centro-Oeste,2025-01-20,511.5,905.18,169.61,5246.8,1074.79,4172.01
VEI-006-202501-001,VEI-006,Centro-Oeste,2025-01-27,285.5,546.76,77.72,2927.6,624.48,2303.12
VEI-006-202501-002,VEI-006,Centro-Oeste,2025-01-23,466.9,836.42,120.32,5571.82,956.74,4615.08
VEI-006-202501-003,VEI-006,Centro-Oeste,2025-01-06,384.5,649.53,110.58,4629.34,760.11,3869.23
VEI-006-202501-004,VEI-006,Centro-Oeste,2025-01-05,470.6,847.08,85.34,4846.32,932.4200000000001,3913.8999999999996
VEI-006-202501-005,VEI-006,Centro-Oeste,2025-01-04,330.3,603.72,89.07,3126.55,692.79,2433.76
VEI-006-202501-006,VEI-006,Centro-Oeste,2025-01-16,277.3,472.23,76.32,3135.78,548.55,2587.2300000000005
VEI-006-202501-007,VEI-006,Centro-Oeste,2025-01-25,412.4,708.94,92.49,4298.41,801.4300000000001,3496.9799999999996
